,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
0,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-07,101327.0,305972.0,147.0,,
1,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-06,101327.0,305972.0,147.0,,
2,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-05,101066.0,305972.0,136.0,,
3,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-04,100867.0,305972.0,171.0,,
4,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-03,100765.0,305972.0,169.0,,
5,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-02,100735.0,305972.0,162.0,,
6,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-03-01,100584.0,305972.0,155.0,,
7,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-28,100297.0,305972.0,150.0,,
8,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-27,100044.0,305972.0,174.0,,
9,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-26,99860.0,305972.0,169.0,,
10,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-25,99619.0,305972.0,184.0,,
11,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-24,99519.0,305972.0,242.0,,
12,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-23,99476.0,305972.0,225.0,,
13,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-22,99257.0,305972.0,233.0,,
14,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-21,99084.0,305972.0,217.0,,
15,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-20,98835.0,305972.0,215.0,,
16,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-19,98624.0,305972.0,214.0,,
17,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-18,98506.0,305972.0,233.0,,
18,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-17,98428.0,305972.0,241.0,,
19,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-16,98317.0,305972.0,220.0,,
20,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-15,97837.0,305972.0,209.0,,
21,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-14,97609.0,305972.0,216.0,,
22,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-13,97313.0,305972.0,213.0,,
23,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-12,96924.0,305972.0,240.0,,
24,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-11,96636.0,305972.0,261.0,,
25,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-10,96494.0,305972.0,251.0,,
26,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-09,96402.0,305972.0,249.0,,
27,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-08,96161.0,305972.0,263.0,,
28,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-07,95839.0,305972.0,258.0,,
29,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-06,95355.0,305972.0,265.0,,
30,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-05,95064.0,305972.0,278.0,,
31,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-04,94984.0,305972.0,270.0,,
32,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-03,94662.0,305972.0,307.0,,
33,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-02,94526.0,305972.0,298.0,,
34,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-02-01,94238.0,305972.0,282.0,,
35,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-31,93624.0,305972.0,285.0,,
36,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-30,93406.0,305972.0,279.0,,
37,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-29,92968.0,305972.0,280.0,,
38,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-28,92541.0,305972.0,293.0,,
39,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-27,92244.0,305972.0,301.0,,
40,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-26,92069.0,305972.0,312.0,,
41,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-25,91596.0,305972.0,312.0,,
42,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-24,91028.0,305972.0,310.0,,
43,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-23,90073.0,305972.0,325.0,,
44,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-22,89282.0,305972.0,341.0,,
45,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-21,88728.0,305972.0,344.0,,
46,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-20,88513.0,305972.0,331.0,,
47,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-19,88373.0,305972.0,351.0,,
48,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-18,87939.0,305972.0,348.0,,
49,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-17,87381.0,305972.0,363.0,,
50,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-16,86523.0,305972.0,377.0,,
51,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-15,85954.0,305972.0,382.0,,
52,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-14,84816.0,305972.0,407.0,,
53,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-13,84639.0,305972.0,388.0,,
54,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-12,84427.0,305972.0,390.0,,
55,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-11,83468.0,305972.0,392.0,,
56,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-10,83119.0,305972.0,402.0,,
57,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-09,82630.0,305972.0,420.0,,
58,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-08,82067.0,305972.0,414.0,,
59,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-07,79898.0,305972.0,411.0,,
60,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-06,79612.0,305972.0,417.0,,
61,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-05,79319.0,305972.0,423.0,,
62,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-04,78805.0,305972.0,421.0,,
63,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-03,78169.0,305972.0,415.0,,
64,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-02,77932.0,305972.0,391.0,,
65,72.0,Puerto Rico,US,3.0,0.0,0.0,,2021-01-01,77054.0,305972.0,432.0,,
66,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-31,76291.0,305972.0,440.0,,
67,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-30,75888.0,305972.0,450.0,,
68,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-29,75790.0,305972.0,462.0,,
69,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-28,73658.0,305972.0,447.0,,
70,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-27,73227.0,305972.0,445.0,,
71,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-26,72443.0,305972.0,451.0,,
72,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-25,71424.0,305972.0,475.0,,
73,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-24,70808.0,305972.0,534.0,,
74,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-23,70488.0,305972.0,537.0,,
75,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-22,69912.0,305972.0,535.0,,
76,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-21,68849.0,305972.0,520.0,,
77,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-20,68433.0,305972.0,540.0,,
78,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-19,67211.0,305972.0,558.0,,
79,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-18,66132.0,305972.0,575.0,,
80,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-17,64751.0,305972.0,602.0,,
81,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-16,63686.0,305972.0,593.0,,
82,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-15,63419.0,305972.0,583.0,,
83,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-14,62985.0,305972.0,609.0,,
84,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-13,62431.0,305972.0,620.0,,
85,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-12,61723.0,305972.0,646.0,,
86,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-11,61002.0,305972.0,649.0,,
87,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-10,59458.0,305972.0,657.0,,
88,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-09,58962.0,305972.0,637.0,,
89,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-08,58316.0,305972.0,618.0,,
90,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-07,57622.0,305972.0,618.0,,
91,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-06,56671.0,305972.0,631.0,,
92,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-05,55532.0,305972.0,640.0,,
93,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-04,54597.0,305972.0,651.0,,
94,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-03,54105.0,305972.0,628.0,,
95,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-02,53708.0,305972.0,638.0,,
96,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-12-01,53320.0,305972.0,638.0,,
97,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-30,52545.0,305972.0,622.0,,
98,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-29,51702.0,305972.0,606.0,,
99,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-28,51581.0,305972.0,573.0,,
100,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-27,50678.0,305972.0,582.0,,
101,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-26,49226.0,305972.0,597.0,,
102,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-25,48725.0,305972.0,602.0,,
103,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-24,48548.0,305972.0,626.0,,
104,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-23,48200.0,305972.0,607.0,,
105,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-22,47459.0,305972.0,606.0,,
106,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-21,46434.0,305972.0,621.0,,
107,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-20,45335.0,305972.0,614.0,,
108,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-19,44431.0,305972.0,573.0,,
109,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-18,43910.0,305972.0,557.0,,
110,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-17,43585.0,305972.0,568.0,,
111,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-16,43016.0,305972.0,533.0,,
112,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-15,42479.0,305972.0,515.0,,
113,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-14,41772.0,305972.0,539.0,,
114,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-13,41119.0,305972.0,559.0,,
115,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-12,40452.0,305972.0,566.0,,
116,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-11,39120.0,305972.0,556.0,,
117,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-10,38856.0,305972.0,538.0,,
118,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-09,38581.0,305972.0,544.0,,
119,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-08,38100.0,305972.0,518.0,,
120,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-07,37567.0,305972.0,526.0,,
121,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-06,36904.0,305972.0,518.0,,
122,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-05,36101.0,305972.0,483.0,,
123,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-04,35807.0,305972.0,459.0,,
124,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-03,35750.0,305972.0,421.0,,
125,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-02,35405.0,305972.0,443.0,,
126,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-11-01,34541.0,305972.0,429.0,,
127,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-31,34138.0,305972.0,430.0,,
128,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-30,33853.0,305972.0,452.0,,
129,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-29,33279.0,305972.0,425.0,,
130,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-28,32527.0,305972.0,434.0,,
131,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-27,32461.0,305972.0,395.0,,
132,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-26,32198.0,305972.0,356.0,,
133,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-25,31737.0,305972.0,370.0,,
134,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-24,31072.0,305972.0,395.0,,
135,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-23,30956.0,305972.0,381.0,,
136,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-22,29804.0,305972.0,395.0,,
137,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-21,29717.0,305972.0,378.0,,
138,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-20,29585.0,305972.0,378.0,,
139,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-19,29138.0,305972.0,327.0,,
140,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-18,28711.0,305972.0,292.0,,
141,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-17,28293.0,305972.0,317.0,,
142,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-16,28174.0,305972.0,341.0,,
143,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-15,27947.0,305972.0,354.0,,
144,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-14,27629.0,305972.0,343.0,,
145,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-13,27139.0,305972.0,303.0,,
146,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-12,27004.0,305972.0,314.0,,
147,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-11,26776.0,305972.0,324.0,,
148,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-10,26558.0,305972.0,347.0,,
149,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-09,26326.0,305972.0,354.0,,
150,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-08,26010.0,305972.0,315.0,,
151,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-07,25658.0,305972.0,325.0,,
152,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-06,25635.0,305972.0,322.0,,
153,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-05,25397.0,305972.0,321.0,,
154,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-04,25034.0,305972.0,319.0,,
155,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-03,24804.0,305972.0,348.0,,
156,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-02,24505.0,305972.0,339.0,,
157,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-10-01,24176.0,305972.0,316.0,,
158,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-30,24000.0,305972.0,327.0,,
159,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-29,23801.0,305972.0,353.0,,
160,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-28,23357.0,305972.0,339.0,,
161,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-27,22697.0,305972.0,349.0,,
162,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-26,22164.0,305972.0,342.0,,
163,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-25,21868.0,305972.0,376.0,,
164,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-24,21156.0,305972.0,364.0,,
165,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-23,20439.0,305972.0,376.0,,
166,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-22,20399.0,305972.0,369.0,,
167,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-21,20311.0,305972.0,386.0,,
168,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-20,20069.0,305972.0,384.0,,
169,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-19,19807.0,305972.0,403.0,,
170,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-18,19113.0,305972.0,435.0,,
171,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-17,18634.0,305972.0,444.0,,
172,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-16,18252.0,305972.0,434.0,,
173,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-15,18206.0,305972.0,408.0,,
174,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-14,17977.0,305972.0,414.0,,
175,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-13,17769.0,305972.0,396.0,,
176,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-12,17598.0,305972.0,420.0,,
177,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-11,17357.0,305972.0,401.0,,
178,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-10,17248.0,305972.0,421.0,,
179,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-09,16789.0,305972.0,400.0,,
180,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-08,16788.0,305972.0,380.0,,
181,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-07,16692.0,305972.0,372.0,,
182,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-06,16269.0,305972.0,377.0,,
183,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-05,16243.0,305972.0,369.0,,
184,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-04,16101.0,305972.0,382.0,,
185,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-03,16069.0,305972.0,349.0,,
186,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-02,15942.0,305972.0,373.0,,
187,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-09-01,15584.0,305972.0,392.0,,
188,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-31,15476.0,305972.0,383.0,,
189,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-30,15229.0,305972.0,365.0,,
190,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-29,14986.0,305972.0,365.0,,
191,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-28,14726.0,305972.0,409.0,,
192,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-27,14469.0,305972.0,403.0,,
193,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-26,14010.0,305972.0,397.0,,
194,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-25,13992.0,305972.0,391.0,,
195,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-24,13922.0,305972.0,363.0,,
196,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-23,13477.0,305972.0,370.0,,
197,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-22,13282.0,305972.0,401.0,,
198,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-21,13014.0,305972.0,392.0,,
199,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-20,12576.0,305972.0,390.0,,
200,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-19,12452.0,305972.0,361.0,,
201,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-18,12371.0,305972.0,392.0,,
202,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-17,11723.0,305972.0,400.0,,
203,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-16,11251.0,305972.0,393.0,,
204,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-15,11069.0,305972.0,406.0,,
205,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-14,10730.0,305972.0,428.0,,
206,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-13,10279.0,305972.0,466.0,,
207,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-12,10169.0,305972.0,447.0,,
208,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-11,9605.0,305972.0,439.0,,
209,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-10,9319.0,305972.0,423.0,,
210,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-09,8934.0,305972.0,424.0,,
211,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-08,8573.0,305972.0,399.0,,
212,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-07,8230.0,305972.0,440.0,,
213,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-06,7824.0,305972.0,456.0,,
214,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-05,7684.0,305972.0,507.0,,
215,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-04,7413.0,305972.0,509.0,,
216,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-03,7113.0,305972.0,533.0,,
217,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-02,6835.0,305972.0,506.0,,
218,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-08-01,6543.0,305972.0,508.0,,
219,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-31,5997.0,305972.0,488.0,,
220,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-30,5920.0,305972.0,504.0,,
221,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-29,5700.0,305972.0,495.0,,
222,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-28,5585.0,305972.0,469.0,,
223,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-27,5416.0,305972.0,509.0,,
224,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-26,5236.0,305972.0,496.0,,
225,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-25,5042.0,305972.0,496.0,,
226,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-24,4794.0,305972.0,460.0,,
227,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-23,4574.0,305972.0,442.0,,
228,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-22,4330.0,255766.0,415.0,,
229,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-21,4255.0,255766.0,375.0,,
230,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-20,4011.0,255766.0,336.0,,
231,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-19,3791.0,255766.0,315.0,,
232,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-18,3461.0,255766.0,316.0,,
233,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-17,3272.0,255766.0,302.0,,
234,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-16,3119.0,255766.0,280.0,,
235,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-15,3043.0,255766.0,254.0,,
236,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-14,2904.0,255766.0,206.0,,
237,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-13,2811.0,255766.0,159.0,,
238,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-12,2583.0,255766.0,174.0,,
239,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-11,2435.0,255766.0,174.0,,
240,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-10,2351.0,255766.0,140.0,,
241,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-09,2235.0,255766.0,147.0,,
242,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-08,2171.0,192686.0,127.0,,
243,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-07,2147.0,192686.0,122.0,,
244,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-06,2071.0,192686.0,115.0,,
245,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-05,1846.0,192686.0,118.0,,
246,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-04,1817.0,192686.0,100.0,,
247,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-03,1791.0,192686.0,104.0,,
248,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-02,1767.0,192686.0,97.0,,
249,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-07-01,1729.0,192686.0,121.0,,
250,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-30,1693.0,192686.0,102.0,,
251,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-29,1638.0,192686.0,104.0,,
252,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-28,1624.0,113280.0,99.0,,
253,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-27,1602.0,113280.0,105.0,,
254,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-26,1583.0,113280.0,89.0,,
255,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-25,1579.0,113280.0,85.0,,
256,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-24,1577.0,113280.0,80.0,,
257,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-23,1550.0,113280.0,77.0,,
258,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-22,1540.0,113280.0,70.0,,
259,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-21,1533.0,113280.0,71.0,,
260,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-20,1531.0,113280.0,83.0,,
261,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-19,1499.0,113280.0,78.0,,
262,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-18,1496.0,113280.0,73.0,,
263,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-17,1486.0,113280.0,78.0,,
264,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-16,1479.0,113280.0,94.0,,
265,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-15,1477.0,113280.0,104.0,,
266,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-14,1471.0,113280.0,110.0,,
267,72.0,Puerto Rico,US,3.0,0.0,0.0,,2020-06-13,1460.0,113280.0,117.0,,
